Purpose, Direction, CountOfSurveyYear, Trips, StageDistance
Commuting, TH, 23.00000, 26.61643, 4.00000
Commuting, TH, 13.00000, 14.77538, 4.00000
Commuting, TH, 3.00000, 3.40027, 4.10000
Commuting, TH, 1.00000, 0.93564, 4.10000
Commuting, TH, 16.00000, 14.93336, 4.20000
Commuting, TH, 1.00000, 0.97460, 4.20000
Commuting, TH, 6.00000, 6.88205, 4.30000
Commuting, TH, 1.00000, 0.72213, 4.35000
Commuting, TH, 9.00000, 10.51293, 4.40000
Commuting, TH, 1.00000, 0.93564, 4.40000
Commuting, TH, 1.00000, 0.96166, 4.40000
Commuting, TH, 67.00000, 72.10201, 4.50000
Commuting, TH, 6.00000, 6.75434, 4.50000
Commuting, TH, 4.00000, 5.18719, 4.50000
Commuting, TH, 2.00000, 1.75102, 4.60000
Commuting, TH, 1.00000, 0.90099, 4.60000
Commuting, TH, 1.00000, 0.91800, 4.60000
Commuting, TH, 15.00000, 16.49641, 4.70000
Commuting, TH, 4.00000, 4.46120, 4.70000
Commuting, TH, 1.00000, 1.15746, 4.70000
Commuting, TH, 6.00000, 5.16263, 4.80000
Commuting, TH, 1.00000, 1.18622, 4.90000
Commuting, TH, 1.00000, 1.07862, 4.90000
Commuting, TH, 351.00000, 369.46111, 5.00000
Commuting, TH, 30.00000, 31.71732, 5.00000
Commuting, TH, 15.00000, 17.50851, 5.00000
Commuting, TH, 4.00000, 3.71359, 5.10000
Commuting, TH, 1.00000, 1.07862, 5.10000
Commuting, TH, 4.00000, 4.61362, 5.20000
Commuting, TH, 2.00000, 1.67823, 5.30000
Commuting, TH, 4.00000, 4.09376, 5.40000
Commuting, TH, 42.00000, 43.98449, 5.50000
Commuting, TH, 2.00000, 2.09786, 5.50000
Commuting, TH, 1.00000, 1.02978, 5.50000
Commuting, TH, 3.00000, 3.18279, 5.60000
Commuting, TH, 10.00000, 8.77062, 5.70000
Commuting, TH, 2.00000, 1.95316, 5.80000
Commuting, TH, 1.00000, 1.02187, 5.80000
Commuting, TH, 5.00000, 4.93973, 5.90000
Commuting, TH, 1.00000, 0.80342, 5.90000
Commuting, TH, 297.00000, 330.44958, 6.00000
Commuting, TH, 15.00000, 15.45998, 6.00000
Commuting, TH, 9.00000, 9.18210, 6.00000
Commuting, TH, 8.00000, 9.52182, 6.10000
Commuting, TH, 1.00000, 1.44588, 6.10000
Commuting, TH, 2.00000, 2.84187, 6.10000
Commuting, TH, 12.00000, 11.08122, 6.20000
Commuting, TH, 2.00000, 2.17317, 6.30000
Commuting, TH, 1.00000, 0.94539, 6.40000
Commuting, TH, 1.00000, 1.37612, 6.44000
Commuting, TH, 5.00000, 6.89752, 6.47000
Commuting, TH, 27.00000, 27.11986, 6.50000
Commuting, TH, 3.00000, 3.74257, 6.50000
Commuting, TH, 2.00000, 2.46326, 6.50000
Commuting, TH, 12.00000, 12.49109, 6.60000
Commuting, TH, 1.00000, 0.84480, 6.60000
Commuting, TH, 2.00000, 1.89264, 6.66000
Commuting, TH, 1.00000, 0.94103, 6.70000
Commuting, TH, 1.00000, 0.93564, 6.70000
Commuting, TH, 1.00000, 0.85207, 6.80000
Commuting, TH, 2.00000, 2.12346, 6.90000
Commuting, TH, 274.00000, 299.28845, 7.00000
Commuting, TH, 21.00000, 23.78284, 7.00000
Commuting, TH, 9.00000, 9.95892, 7.00000
Commuting, TH, 6.00000, 5.92678, 7.10000
Commuting, TH, 9.00000, 10.51800, 7.20000
Commuting, TH, 1.00000, 0.93323, 7.20000
Commuting, TH, 11.00000, 13.58319, 7.30000
Commuting, TH, 11.00000, 12.39877, 7.40000
Commuting, TH, 1.00000, 0.80877, 7.40000
Commuting, TH, 36.00000, 42.64101, 7.50000
Commuting, TH, 4.00000, 4.71578, 7.50000
Commuting, TH, 3.00000, 3.39320, 7.50000
Commuting, TH, 5.00000, 5.07818, 7.60000
Commuting, TH, 3.00000, 3.97673, 7.70000
Commuting, TH, 10.00000, 10.92475, 7.80000
Commuting, TH, 3.00000, 4.05206, 7.90000
Commuting, TH, 1.00000, 0.84874, 7.90000
Commuting, TH, 224.00000, 246.11297, 8.00000
Commuting, TH, 20.00000, 22.17815, 8.00000
Commuting, TH, 9.00000, 10.25758, 8.00000
Commuting, TH, 4.00000, 3.34992, 8.10000
Commuting, TH, 3.00000, 3.90463, 8.20000
Commuting, TH, 2.00000, 2.22939, 8.30000
Commuting, TH, 28.00000, 30.51026, 8.50000
Commuting, TH, 4.00000, 4.49164, 8.50000
Commuting, TH, 3.00000, 3.45934, 8.50000
Commuting, TH, 1.00000, 0.81121, 8.60000
Commuting, TH, 7.00000, 7.61185, 8.70000
Commuting, TH, 1.00000, 1.12993, 8.80000
Commuting, TH, 2.00000, 2.00036, 8.90000
Commuting, TH, 150.00000, 165.31458, 9.00000
Commuting, TH, 12.00000, 12.82790, 9.00000
Commuting, TH, 6.00000, 6.98223, 9.00000
Commuting, TH, 1.00000, 1.19349, 9.10000
Commuting, TH, 11.00000, 10.71035, 9.20000
Commuting, TH, 2.00000, 1.99823, 9.20000
Commuting, TH, 1.00000, 1.00217, 9.20000
Commuting, TH, 1.00000, 0.92078, 9.30000
Commuting, TH, 11.00000, 14.35720, 9.40000
Commuting, TH, 16.00000, 16.88674, 9.50000
Commuting, TH, 8.00000, 12.27805, 9.70000
Commuting, TH, 1.00000, 1.43501, 9.70000
Commuting, TH, 6.00000, 6.05731, 9.80000
Commuting, TH, 1.00000, 0.75949, 9.80000
Commuting, TH, 3.00000, 2.67176, 9.90000
Commuting, TH, 280.00000, 299.91110, 10.00000
Commuting, TH, 16.00000, 17.51639, 10.00000
Commuting, TH, 12.00000, 12.04119, 10.00000
Commuting, TH, 3.00000, 2.80070, 10.20000
Commuting, TH, 5.00000, 5.15805, 10.30000
Commuting, TH, 2.00000, 1.66688, 10.40000
Commuting, TH, 25.00000, 25.12187, 10.50000
Commuting, TH, 1.00000, 1.14931, 10.50000
Commuting, TH, 2.00000, 2.14369, 10.50000
Commuting, TH, 4.00000, 3.95250, 10.60000
Commuting, TH, 5.00000, 5.00684, 10.70000
Commuting, TH, 7.00000, 7.35568, 10.80000
Commuting, TH, 139.00000, 151.86452, 11.00000
Commuting, TH, 11.00000, 12.40546, 11.00000
Commuting, TH, 1.00000, 1.28907, 11.00000
Commuting, TH, 6.00000, 5.98047, 11.30000
Commuting, TH, 4.00000, 4.56305, 11.40000
Commuting, TH, 18.00000, 19.60447, 11.50000
Commuting, TH, 1.00000, 1.18231, 11.50000
Commuting, TH, 6.00000, 7.13286, 11.60000
Commuting, TH, 1.00000, 1.06210, 11.60000
Commuting, TH, 3.00000, 2.59575, 11.70000
Commuting, TH, 1.00000, 0.82157, 11.70000
Commuting, TH, 142.00000, 164.16598, 12.00000
Commuting, TH, 10.00000, 10.84333, 12.00000
Commuting, TH, 11.00000, 10.36466, 12.00000
Commuting, TH, 3.00000, 3.18660, 12.30000
Commuting, TH, 1.00000, 1.24326, 12.43000
Commuting, TH, 10.00000, 11.38326, 12.50000
Commuting, TH, 11.00000, 10.81279, 12.70000
Commuting, TH, 1.00000, 0.92456, 12.90000
Commuting, TH, 136.00000, 153.74958, 13.00000
Commuting, TH, 4.00000, 5.63325, 13.00000
Commuting, TH, 4.00000, 4.73142, 13.00000
Commuting, TH, 3.00000, 3.64483, 13.05000
Commuting, TH, 1.00000, 0.88040, 13.30000
Commuting, TH, 1.00000, 1.14817, 13.40000
Commuting, TH, 12.00000, 12.33500, 13.50000
Commuting, TH, 2.00000, 2.39050, 13.60000
Commuting, TH, 1.00000, 0.88673, 13.80000
Commuting, TH, 1.00000, 0.87762, 13.80000
Commuting, TH, 1.00000, 0.87167, 13.80000
Commuting, TH, 81.00000, 95.89635, 14.00000
Commuting, TH, 4.00000, 4.17000, 14.00000
Commuting, TH, 3.00000, 2.85588, 14.00000
Commuting, TH, 5.00000, 5.53776, 14.10000
Commuting, TH, 1.00000, 1.07875, 14.10000
Commuting, TH, 4.00000, 4.66463, 14.20000
Commuting, TH, 1.00000, 1.09439, 14.30000
Commuting, TH, 7.00000, 6.59229, 14.50000
Commuting, TH, 1.00000, 0.95612, 14.60000
Commuting, TH, 10.00000, 12.16926, 14.70000
Commuting, TH, 4.00000, 4.81738, 14.80000
Commuting, TH, 126.00000, 146.55409, 15.00000
Commuting, TH, 5.00000, 5.78400, 15.00000
Commuting, TH, 7.00000, 7.81371, 15.00000
Commuting, TH, 3.00000, 2.67401, 15.20000
Commuting, TH, 1.00000, 1.03729, 15.40000
Commuting, TH, 14.00000, 15.48219, 15.50000
Commuting, TH, 1.00000, 1.38211, 15.60000
Commuting, TH, 1.00000, 1.02421, 15.70000
Commuting, TH, 2.00000, 2.09626, 15.80000
Commuting, TH, 1.00000, 0.85186, 15.80000
Commuting, TH, 1.00000, 1.10769, 15.90000
Commuting, TH, 1.00000, 0.81586, 15.90000
Commuting, TH, 108.00000, 128.09161, 16.00000
Commuting, TH, 8.00000, 8.09602, 16.00000
Commuting, TH, 4.00000, 4.56379, 16.00000
Commuting, TH, 1.00000, 1.37740, 16.10000
Commuting, TH, 7.00000, 7.25097, 16.50000
Commuting, TH, 1.00000, 0.80549, 16.60000
Commuting, TH, 1.00000, 0.82368, 16.70000
Commuting, TH, 1.00000, 0.84126, 16.80000
Commuting, TH, 96.00000, 113.91945, 17.00000
Commuting, TH, 8.00000, 8.80740, 17.00000
Commuting, TH, 1.00000, 1.28907, 17.00000
Commuting, TH, 10.00000, 9.03310, 17.50000
Commuting, TH, 1.00000, 1.05012, 17.50000
Commuting, TH, 1.00000, 1.41547, 17.50000
Commuting, TH, 103.00000, 114.01691, 18.00000
Commuting, TH, 3.00000, 3.72595, 18.00000
Commuting, TH, 4.00000, 4.93669, 18.00000
Commuting, TH, 1.00000, 1.00852, 18.70000
Commuting, TH, 20.00000, 24.91512, 19.00000
Commuting, TH, 2.00000, 1.82474, 19.00000
Commuting, TH, 1.00000, 1.28724, 19.00000
Commuting, TH, 4.00000, 3.97748, 19.10000
Commuting, TH, 1.00000, 1.16460, 19.70000
Commuting, TH, 2.00000, 2.22597, 19.80000
Commuting, TH, 81.00000, 90.52676, 20.00000
Commuting, TH, 10.00000, 11.97755, 20.00000
Commuting, TH, 5.00000, 5.59595, 20.00000
Commuting, TH, 2.00000, 2.13617, 20.10000
Commuting, TH, 1.00000, 1.23739, 20.10000
Commuting, TH, 1.00000, 0.98935, 20.10000
Commuting, TH, 1.00000, 1.11733, 20.30000
Commuting, TH, 3.00000, 3.04466, 20.50000
Commuting, TH, 1.00000, 1.03803, 20.50000
Commuting, TH, 37.00000, 45.62099, 21.00000
Commuting, TH, 6.00000, 7.61980, 21.00000
Commuting, TH, 2.00000, 1.74959, 21.00000
Commuting, TH, 1.00000, 1.37291, 21.20000
Commuting, TH, 39.00000, 42.42685, 22.00000
Commuting, TH, 2.00000, 2.09253, 22.00000
Commuting, TH, 1.00000, 1.06001, 22.00000
Commuting, TH, 2.00000, 1.93104, 22.20000
Commuting, TH, 2.00000, 2.08401, 22.50000
Commuting, TH, 1.00000, 1.04853, 22.50000
Commuting, TH, 2.00000, 2.40851, 22.60000
Commuting, TH, 48.00000, 51.78149, 23.00000
Commuting, TH, 1.00000, 0.92716, 23.00000
Commuting, TH, 1.00000, 1.07485, 23.00000
Commuting, TH, 1.00000, 0.85791, 23.80000
Commuting, TH, 31.00000, 38.36931, 24.00000
Commuting, TH, 1.00000, 1.05039, 24.00000
Commuting, TH, 1.00000, 1.36636, 24.10000
Commuting, TH, 1.00000, 0.83470, 24.20000
Commuting, TH, 2.00000, 2.24125, 24.50000
Commuting, TH, 2.00000, 2.07587, 24.60000
Commuting, TH, 70.00000, 77.06449, 25.00000
Commuting, TH, 5.00000, 5.85395, 25.00000
Commuting, TH, 1.00000, 1.45539, 25.00000
Commuting, TH, 4.00000, 4.31450, 25.40000
Commuting, TH, 6.00000, 5.75167, 25.50000
Commuting, TH, 5.00000, 7.01733, 25.80000
Commuting, TH, 48.00000, 52.30723, 26.00000
Commuting, TH, 2.00000, 1.72570, 26.00000
Commuting, TH, 1.00000, 0.83020, 26.00000
Commuting, TH, 2.00000, 1.72900, 26.20000
Commuting, TH, 1.00000, 0.91795, 26.20000
Commuting, TH, 5.00000, 7.32942, 26.30000
Commuting, TH, 1.00000, 1.69537, 26.30000
Commuting, TH, 3.00000, 4.43551, 26.40000
Commuting, TH, 1.00000, 1.03984, 26.40000
Commuting, TH, 5.00000, 5.64779, 26.50000
Commuting, TH, 1.00000, 1.15285, 26.50000
Commuting, TH, 14.00000, 15.92080, 27.00000
Commuting, TH, 2.00000, 2.14948, 27.00000
Commuting, TH, 1.00000, 1.01244, 27.00000
Commuting, TH, 5.00000, 4.64926, 27.50000
Commuting, TH, 35.00000, 38.03022, 28.00000
Commuting, TH, 1.00000, 1.07077, 28.00000
Commuting, TH, 5.00000, 5.27996, 28.50000
Commuting, TH, 1.00000, 0.94533, 28.70000
Commuting, TH, 12.00000, 12.06492, 29.00000
Commuting, TH, 1.00000, 1.18258, 29.00000
Commuting, TH, 1.00000, 0.91785, 29.40000
Commuting, TH, 42.00000, 46.87625, 30.00000
Commuting, TH, 1.00000, 1.37425, 30.50000
Commuting, TH, 1.00000, 0.82911, 30.70000
Commuting, TH, 17.00000, 17.11564, 31.00000
Commuting, TH, 5.00000, 5.87106, 31.50000
Commuting, TH, 12.00000, 12.88647, 32.00000
Commuting, TH, 17.00000, 15.63507, 33.00000
Commuting, TH, 1.00000, 0.91104, 33.00000
Commuting, TH, 1.00000, 1.36494, 33.50000
Commuting, TH, 19.00000, 23.51290, 34.00000
Commuting, TH, 1.00000, 0.86361, 34.00000
Commuting, TH, 17.00000, 21.06523, 35.00000
Commuting, TH, 2.00000, 1.98239, 35.00000
Commuting, TH, 1.00000, 1.00710, 35.00000
Commuting, TH, 3.00000, 4.00087, 35.50000
Commuting, TH, 11.00000, 13.13714, 36.00000
Commuting, TH, 1.00000, 1.38783, 36.00000
Commuting, TH, 1.00000, 1.42086, 36.00000
Commuting, TH, 1.00000, 1.01928, 36.80000
Commuting, TH, 5.00000, 5.30342, 37.00000
Commuting, TH, 2.00000, 2.07142, 38.00000
Commuting, TH, 24.00000, 27.02988, 40.00000
Commuting, TH, 2.00000, 2.10707, 40.00000
Commuting, TH, 1.00000, 1.17420, 40.10000
Commuting, TH, 10.00000, 10.06271, 41.00000
Commuting, TH, 1.00000, 1.06086, 41.00000
Commuting, TH, 1.00000, 1.09042, 41.00000
Commuting, TH, 10.00000, 10.55032, 42.00000
Commuting, TH, 3.00000, 3.62357, 43.00000
Commuting, TH, 3.00000, 3.08380, 43.50000
Commuting, TH, 12.00000, 12.53648, 45.00000
Commuting, TH, 2.00000, 2.03727, 45.00000
Commuting, TH, 1.00000, 1.05380, 45.00000
Commuting, TH, 4.00000, 3.79584, 46.00000
Commuting, TH, 1.00000, 1.07198, 47.00000
Commuting, TH, 8.00000, 9.70571, 48.00000
Commuting, TH, 1.00000, 1.48787, 49.00000
Commuting, TH, 1.00000, 0.82635, 49.00000
Commuting, TH, 16.00000, 18.34153, 50.00000
Commuting, TH, 4.00000, 4.39032, 51.00000
Commuting, TH, 1.00000, 0.71485, 52.00000
Commuting, TH, 1.00000, 1.11302, 52.60000
Commuting, TH, 1.00000, 1.13613, 52.80000
Commuting, TH, 1.00000, 1.16318, 52.80000
Commuting, TH, 1.00000, 1.12491, 52.90000
Commuting, TH, 1.00000, 0.89123, 53.00000
Commuting, TH, 3.00000, 2.23446, 54.00000
Commuting, TH, 2.00000, 1.78539, 55.00000
Commuting, TH, 13.00000, 16.09370, 56.00000
Commuting, TH, 1.00000, 1.02556, 56.00000
Commuting, TH, 3.00000, 3.09563, 57.00000
Commuting, TH, 2.00000, 1.89088, 58.00000
Commuting, TH, 3.00000, 3.11844, 58.80000
Commuting, TH, 2.00000, 1.81665, 59.00000
Commuting, TH, 6.00000, 6.02921, 60.00000
Commuting, TH, 1.00000, 1.09026, 60.20000
Commuting, TH, 1.00000, 0.93968, 61.00000
Commuting, TH, 1.00000, 0.94764, 62.00000
Commuting, TH, 1.00000, 0.87690, 62.50000
Commuting, TH, 2.00000, 2.04493, 63.00000
Commuting, TH, 7.00000, 10.47331, 65.00000
Commuting, TH, 1.00000, 0.97419, 68.00000
Commuting, TH, 3.00000, 2.81969, 69.50000
Commuting, TH, 3.00000, 2.73860, 70.00000
Commuting, TH, 3.00000, 3.60973, 74.00000
Commuting, TH, 1.00000, 0.94062, 88.00000
Commuting, TH, 2.00000, 1.39830, 90.00000
Commuting, TH, 1.00000, 0.74541, 91.00000
Commuting, TH, 2.00000, 1.58722, 99.00000
Commuting, TH, 1.00000, 1.34759, 122.00000
Commuting, TH, 2.00000, 2.54228, 0.10000
Commuting, TH, 5.00000, 6.75601, 0.25000
Commuting, TH, 12.00000, 13.31018, 0.50000
Commuting, TH, 2.00000, 1.65222, 0.60000
Commuting, TH, 1.00000, 1.35501, 0.75000
Commuting, TH, 3.00000, 4.10151, 0.80000
Commuting, TH, 73.00000, 83.41705, 1.00000
Commuting, TH, 2.00000, 2.15087, 1.10000
Commuting, TH, 5.00000, 5.92324, 1.20000
Commuting, TH, 13.00000, 13.13249, 1.25000
Commuting, TH, 2.00000, 2.47452, 1.30000
Commuting, TH, 6.00000, 6.38485, 1.40000
Commuting, TH, 32.00000, 35.20904, 1.50000
Commuting, TH, 2.00000, 2.53996, 1.60000
Commuting, TH, 1.00000, 0.93161, 1.70000
Commuting, TH, 1.00000, 0.86117, 1.75000
Commuting, TH, 7.00000, 6.10442, 1.80000
Commuting, TH, 2.00000, 2.34137, 1.90000
Commuting, TH, 100.00000, 107.72468, 2.00000
Commuting, TH, 4.00000, 4.32512, 2.10000
Commuting, TH, 2.00000, 2.35066, 2.20000
Commuting, TH, 1.00000, 0.76737, 2.24000
Commuting, TH, 6.00000, 7.01532, 2.25000
Commuting, TH, 4.00000, 3.96872, 2.30000
Commuting, TH, 4.00000, 3.44007, 2.40000
Commuting, TH, 51.00000, 55.27855, 2.50000
Commuting, TH, 4.00000, 5.33400, 2.70000
Commuting, TH, 1.00000, 1.55267, 2.80000
Commuting, TH, 2.00000, 2.62837, 2.86000
Commuting, TH, 122.00000, 143.14069, 3.00000
Commuting, TH, 1.00000, 1.04266, 3.20000
Commuting, TH, 5.00000, 4.57492, 3.25000
Commuting, TH, 5.00000, 5.04839, 3.30000
Commuting, TH, 3.00000, 3.62995, 3.40000
Commuting, TH, 6.00000, 6.58066, 3.50000
Commuting, TH, 1.00000, 0.74853, 3.60000
Commuting, TH, 1.00000, 1.11405, 3.70000
Commuting, TH, 6.00000, 6.86572, 3.80000
Commuting, TH, 52.00000, 60.72988, 4.00000
Commuting, TH, 5.00000, 6.59235, 4.30000
Commuting, TH, 13.00000, 14.78812, 4.50000
Commuting, TH, 4.00000, 4.73528, 4.70000
Commuting, TH, 49.00000, 50.94959, 5.00000
Commuting, TH, 1.00000, 0.96944, 5.30000
Commuting, TH, 1.00000, 1.18351, 5.40000
Commuting, TH, 6.00000, 5.81973, 5.50000
Commuting, TH, 1.00000, 0.88411, 5.70000
Commuting, TH, 38.00000, 40.49625, 6.00000
Commuting, TH, 1.00000, 1.84307, 6.47000
Commuting, TH, 1.00000, 1.41480, 6.70000
Commuting, TH, 20.00000, 22.41564, 7.00000
Commuting, TH, 5.00000, 4.82095, 7.10000
Commuting, TH, 1.00000, 1.09195, 7.20000
Commuting, TH, 3.00000, 2.49780, 7.30000
Commuting, TH, 3.00000, 2.83404, 7.40000
Commuting, TH, 7.00000, 7.82373, 7.50000
Commuting, TH, 38.00000, 42.85247, 8.00000
Commuting, TH, 2.00000, 2.31452, 8.70000
Commuting, TH, 7.00000, 8.04531, 9.00000
Commuting, TH, 5.00000, 3.99062, 9.30000
Commuting, TH, 23.00000, 25.50497, 10.00000
Commuting, TH, 3.00000, 5.76171, 10.10000
Commuting, TH, 2.00000, 1.97002, 10.40000
Commuting, TH, 1.00000, 1.00568, 10.50000
Commuting, TH, 21.00000, 28.75895, 11.00000
Commuting, TH, 2.00000, 1.90394, 11.30000
Commuting, TH, 4.00000, 4.02712, 11.50000
Commuting, TH, 17.00000, 22.28052, 12.00000
Commuting, TH, 1.00000, 1.25240, 12.10000
Commuting, TH, 5.00000, 5.46186, 12.60000
Commuting, TH, 1.00000, 1.31341, 12.90000
Commuting, TH, 10.00000, 11.25379, 13.00000
Commuting, TH, 4.00000, 3.37473, 13.50000
Commuting, TH, 1.00000, 0.99431, 13.80000
Commuting, TH, 11.00000, 17.31073, 14.00000
Commuting, TH, 1.00000, 1.08058, 14.10000
Commuting, TH, 2.00000, 1.92535, 14.50000
Commuting, TH, 1.00000, 0.95612, 14.60000
Commuting, TH, 18.00000, 19.70882, 15.00000
Commuting, TH, 1.00000, 1.28329, 15.50000
Commuting, TH, 1.00000, 1.10769, 15.90000
Commuting, TH, 8.00000, 8.95794, 16.00000
Commuting, TH, 15.00000, 19.90660, 17.00000
Commuting, TH, 12.00000, 13.60369, 18.00000
Commuting, TH, 1.00000, 1.09544, 19.00000
Commuting, TH, 15.00000, 18.22999, 20.00000
Commuting, TH, 1.00000, 1.21961, 20.10000
Commuting, TH, 3.00000, 3.73926, 22.00000
Commuting, TH, 5.00000, 6.01321, 23.00000
Commuting, TH, 5.00000, 7.39223, 24.00000
Commuting, TH, 3.00000, 4.71495, 25.00000
Commuting, TH, 4.00000, 5.57563, 26.00000
Commuting, TH, 9.00000, 13.12234, 27.00000
Commuting, TH, 5.00000, 5.35111, 28.00000
Commuting, TH, 7.00000, 6.61458, 29.00000
Commuting, TH, 5.00000, 6.48715, 30.00000
Commuting, TH, 4.00000, 4.16267, 31.00000
Commuting, TH, 1.00000, 0.81460, 32.00000
Commuting, TH, 5.00000, 5.23080, 33.00000
Commuting, TH, 1.00000, 0.94492, 35.00000
Commuting, TH, 3.00000, 4.41124, 43.00000
Commuting, TH, 3.00000, 3.40738, 45.00000
Commuting, TH, 1.00000, 1.01383, 62.00000
Commuting, TH, 1.00000, 1.36441, 110.00000
Commuting, TH, 6.00000, 4.39019, 2.00000
Commuting, TH, 6.00000, 4.50255, 3.00000
Commuting, TH, 1.00000, 0.88160, 3.00000
Commuting, TH, 1.00000, 0.92009, 3.50000
Commuting, TH, 1.00000, 0.73362, 3.60000
Commuting, TH, 6.00000, 5.43232, 4.00000
Commuting, TH, 1.00000, 0.90695, 4.00000
Commuting, TH, 1.00000, 0.83561, 4.70000
Commuting, TH, 11.00000, 13.07348, 5.00000
Commuting, TH, 1.00000, 1.00822, 5.00000
Commuting, TH, 2.00000, 2.16977, 5.90000
Commuting, TH, 9.00000, 9.37925, 6.00000
Commuting, TH, 1.00000, 0.63295, 6.00000
Commuting, TH, 1.00000, 1.03667, 6.50000
Commuting, TH, 1.00000, 1.00941, 6.70000
Commuting, TH, 5.00000, 5.63366, 6.90000
Commuting, TH, 5.00000, 6.61439, 7.00000
Commuting, TH, 1.00000, 1.42504, 7.00000
Commuting, TH, 1.00000, 0.84169, 7.70000
Commuting, TH, 27.00000, 28.97530, 8.00000
Commuting, TH, 3.00000, 2.59558, 8.00000
Commuting, TH, 2.00000, 2.16407, 8.00000
Commuting, TH, 6.00000, 9.67574, 8.50000
Commuting, TH, 4.00000, 5.11465, 8.60000
Commuting, TH, 15.00000, 14.98046, 9.00000
Commuting, TH, 12.00000, 11.09760, 10.00000
Commuting, TH, 4.00000, 6.68773, 11.00000
Commuting, TH, 1.00000, 2.07678, 11.70000
Commuting, TH, 7.00000, 7.31729, 12.00000
Commuting, TH, 3.00000, 6.40086, 12.50000
Commuting, TH, 6.00000, 6.67717, 13.00000
Commuting, TH, 7.00000, 9.80191, 13.50000
Commuting, TH, 3.00000, 3.04386, 14.00000
Commuting, TH, 23.00000, 25.63348, 15.00000
Commuting, TH, 2.00000, 1.61849, 15.50000
Commuting, TH, 11.00000, 18.17253, 16.00000
Commuting, TH, 1.00000, 0.82974, 16.50000
Commuting, TH, 7.00000, 8.40498, 17.00000
Commuting, TH, 2.00000, 2.37038, 17.00000
Commuting, TH, 1.00000, 1.10844, 17.00000
Commuting, TH, 2.00000, 2.29240, 17.10000
Commuting, TH, 1.00000, 1.12626, 17.10000
Commuting, TH, 1.00000, 1.15947, 17.10000
Commuting, TH, 5.00000, 4.83471, 18.00000
Commuting, TH, 1.00000, 1.28529, 18.00000
Commuting, TH, 1.00000, 1.25027, 18.40000
Commuting, TH, 1.00000, 1.20133, 18.80000
Commuting, TH, 17.00000, 16.23515, 19.00000
Commuting, TH, 1.00000, 1.27387, 19.00000
Commuting, TH, 27.00000, 38.04361, 20.00000
Commuting, TH, 2.00000, 2.78657, 20.00000
Commuting, TH, 1.00000, 1.79004, 20.00000
Commuting, TH, 1.00000, 1.21126, 21.00000
Commuting, TH, 7.00000, 6.34954, 22.00000
Commuting, TH, 7.00000, 6.47095, 23.00000
Commuting, TH, 1.00000, 0.63141, 23.00000
Commuting, TH, 8.00000, 8.38154, 24.00000
Commuting, TH, 1.00000, 0.82797, 24.00000
Commuting, TH, 1.00000, 0.84982, 24.00000
Commuting, TH, 10.00000, 9.98648, 25.00000
Commuting, TH, 6.00000, 4.93732, 26.00000
Commuting, TH, 1.00000, 1.20258, 26.20000
Commuting, TH, 5.00000, 5.61349, 27.00000
Commuting, TH, 2.00000, 2.08201, 27.00000
Commuting, TH, 2.00000, 2.03374, 27.00000
Commuting, TH, 1.00000, 1.33099, 27.30000
Commuting, TH, 5.00000, 3.82751, 29.00000
Commuting, TH, 1.00000, 0.74920, 29.00000
Commuting, TH, 1.00000, 1.29809, 30.80000
Commuting, TH, 6.00000, 8.24157, 32.00000
Commuting, TH, 3.00000, 2.90937, 34.70000
Commuting, TH, 4.00000, 4.06701, 40.00000
Commuting, TH, 5.00000, 6.18451, 42.00000
Commuting, TH, 1.00000, 1.10209, 43.00000
Commuting, TH, 1.00000, 1.15072, 43.00000
Commuting, TH, 3.00000, 3.45983, 45.00000
Commuting, TH, 4.00000, 5.09918, 70.00000
Commuting, TH, 1.00000, 1.21792, 87.10000
Commuting, TH, 1.00000, 1.03463, 90.00000
Commuting, TH, 1.00000, 0.91203, 103.00000
Commuting, TH, 4.00000, 5.48395, 4.00000
Commuting, TH, 5.00000, 5.01173, 5.00000
Commuting, TH, 2.00000, 1.95180, 7.00000
Commuting, TH, 8.00000, 9.64145, 8.00000
Commuting, TH, 7.00000, 9.96203, 10.00000
Commuting, TH, 4.00000, 3.77683, 10.10000
Commuting, TH, 5.00000, 4.39987, 12.00000
Commuting, TH, 5.00000, 6.08719, 14.00000
Commuting, TH, 7.00000, 7.46394, 15.00000
Commuting, TH, 1.00000, 1.13857, 15.00000
Commuting, TH, 1.00000, 1.16861, 15.00000
Commuting, TH, 1.00000, 1.04970, 15.50000
Commuting, TH, 10.00000, 10.46583, 18.00000
Commuting, TH, 1.00000, 1.41076, 18.00000
Commuting, TH, 1.00000, 1.02358, 20.00000
Commuting, TH, 1.00000, 0.87177, 22.00000
Commuting, TH, 1.00000, 0.91596, 22.40000
Commuting, TH, 1.00000, 1.01026, 22.50000
Commuting, TH, 6.00000, 7.08560, 23.00000
Commuting, TH, 13.00000, 12.48642, 25.00000
Commuting, TH, 2.00000, 1.94907, 25.00000
Commuting, TH, 2.00000, 1.95124, 30.20000
Commuting, TH, 3.00000, 3.03567, 34.00000
Commuting, TH, 2.00000, 2.42700, 35.00000
Commuting, TH, 4.00000, 8.77570, 37.00000
Commuting, TH, 6.00000, 5.57655, 38.00000
